"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IIASA-WiC POP 2023","SSP4","Spain","Population","million",47.329955000000005,47.518129,47.579258,47.60933,47.616925,47.639381,47.653416,47.410908000000006,46.898322,46.09924,45.112767999999996,44.044771999999995,43.003493000000006,42.017663,40.999748000000004,39.83312,38.442959
"IIASA-WiC POP 2023","SSP4","Estonia","Population","million",1.329091,1.3445209999999999,1.303443,1.263225,1.225662,1.1925189999999999,1.161709,1.130417,1.097909,1.064169,1.029387,0.994054,0.9584750000000001,0.923126,0.8883989999999999,0.8542770000000001,0.8193779999999999
"IIASA-WiC POP 2023","SSP4","Ethiopia","Population","million",115.638354,131.770694,149.810734,169.493091,190.584909,212.172241,234.51592499999998,257.537109,281.307848,304.00799,325.44807000000003,344.51457,362.07385,379.09035,395.748061,411.679342,426.41834000000006
"IIASA-WiC POP 2023","SSP4","Finland","Population","million",5.525213,5.525132,5.4787420000000004,5.421182,5.35226600000001,5.283398,5.223318,5.151159,5.073709,4.99580300000001,4.917002,4.82908,4.725388,4.605358,4.471019,4.327262,4.178127000000001
"IIASA-WiC POP 2023","SSP4","Fiji","Population","million",0.9180899999999991,0.946014999999998,0.971634999999999,0.9934029999999999,1.011359,1.021821,1.026727,1.029502,1.031181,1.034492999999999,1.03853,1.043738,1.051340999999999,1.060665999999999,1.072409,1.086012,1.102498
"IIASA-WiC POP 2023","SSP4","France","Population","million",64.45775499999999,64.954532,65.318825,65.592831,65.7017309999999,65.6697980000001,65.47314899999999,65.103711,64.614342,64.03080200000001,63.362140000000004,62.646419,61.879717,61.013499,60.02406,58.886347,57.534022
"IIASA-WiC POP 2023","SSP4","Micronesia","Population","million",0.6408830000000001,0.671631,0.703298,0.732673,0.7581549999999999,0.7784449999999999,0.7933229999999991,0.8039219999999999,0.8123070000000011,0.821184999999999,0.830554,0.840314999999999,0.8496900000000001,0.8594120000000001,0.8696630000000001,0.881242,0.89446
"IIASA-WiC POP 2023","SSP4","Gabon","Population","million",2.267994,2.517156,2.7632700000000003,3.01281,3.266146,3.509373,3.73875,3.9526120000000002,4.145908,4.3118929999999995,4.453679,4.584665,4.706818,4.81722500000001,4.9135729999999995,4.992678,5.05804
"IIASA-WiC POP 2023","SSP4","United Kingdom","Population","million",66.95117200000001,67.679556,68.22655,68.6068519999999,68.855538,69.132585,69.4068679999999,69.407368,69.1610040000001,68.729606,68.20305800000001,67.573613,66.74470699999999,65.634197,64.244281,62.6368729999999,60.858529000000004
"IIASA-WiC POP 2023","SSP4","Georgia","Population","million",3.769183,3.611323,3.440496,3.266256,3.097556,2.936156,2.776697,2.616844,2.4586639999999997,2.314888,2.184954,2.066831,1.9592239999999999,1.8629479999999998,1.7784879999999998,1.704352,1.636048
"IIASA-WiC POP 2023","SSP4","Ghana","Population","million",31.849247,35.473687,39.43471100000001,43.689733000000004,48.283892,52.98402,57.756837,62.44691,67.158406,71.68319500000001,76.09098699999991,80.26729300000001,84.1145329999999,87.7610510000001,91.29238099999999,94.71264600000009,98.00624
"IIASA-WiC POP 2023","SSP4","Guinea","Population","million",13.041590000000001,14.719495000000002,16.535306000000002,18.445415,20.435033,22.417254,24.364407,26.275464,28.131109000000002,29.875282,31.494633999999998,32.911317000000004,34.165368,35.239529000000005,36.262857000000004,37.238303,38.154603
"IIASA-WiC POP 2023","SSP4","Guadeloupe","Population","million",0.39509299999999997,0.396592,0.397704,0.39596600000000004,0.39157000000000003,0.385109,0.37725899999999996,0.368896,0.36042799999999997,0.352705,0.345978,0.340421,0.33596899999999996,0.33198500000000003,0.327573,0.321957,0.314911999999999
"IIASA-WiC POP 2023","SSP4","Gambia","Population","million",2.541048,2.86131,3.22247,3.620185,4.035116,4.44488500000001,4.839895,5.2184110000000015,5.576420000000001,5.919079,6.23874000000001,6.522749,6.770079,6.997361,7.210631999999999,7.412856,7.601413
"IIASA-WiC POP 2023","SSP4","Guinea-Bissau","Population","million",1.993302,2.217565999999999,2.442397,2.671402,2.9023209999999997,3.118877,3.316402,3.493449,3.653957,3.7916119999999998,3.904099,3.990196,4.055815,4.106945,4.143428,4.167605,4.179459
"IIASA-WiC POP 2023","SSP4","Equatorial Guinea","Population","million",1.578364,1.7941880000000001,2.01909,2.259647,2.512851,2.767147,3.019922,3.266208,3.502132999999999,3.720469999999999,3.912239999999999,4.075954,4.206046000000001,4.314638,4.398773,4.456269000000001,4.481414
"IIASA-WiC POP 2023","SSP4","Greece","Population","million",10.543345,10.346093000000002,10.15469,9.967959,9.78494300000001,9.609906,9.436283,9.24136800000001,9.025448,8.787120000000002,8.534796,8.277318,8.024906,7.779911,7.534833,7.274722,6.985678
"IIASA-WiC POP 2023","SSP4","Grenada","Population","million",0.12316099999999999,0.126615,0.12923500000000002,0.13128700000000001,0.133402,0.13547900000000002,0.137351,0.138937999999999,0.140239,0.141535,0.14289400000000002,0.144267,0.145709,0.147374,0.14935800000000002,0.15166200000000002,0.154289999999999
"IIASA-WiC POP 2023","SSP4","Guatemala","Population","million",17.231175,18.69357,20.317442,21.914235,23.453389,24.809802,26.016766,27.087339,28.077613000000003,28.991477,29.808653,30.515507000000003,31.113731,31.641698,32.136347,32.621628,33.117675000000006
"IIASA-WiC POP 2023","SSP4","French Guiana","Population","million",0.287814,0.32426699999999997,0.36274599999999996,0.402152,0.441751,0.47956400000000005,0.517165,0.554406,0.59162,0.626869,0.6595719999999999,0.691145999999999,0.722341,0.753242,0.783771,0.813157,0.841461
"IIASA-WiC POP 2023","SSP4","Guam","Population","million",0.168571,0.17397100000000001,0.17987599999999998,0.185783,0.191083,0.195243,0.19824000000000003,0.20045500000000002,0.202767,0.20586400000000002,0.209618,0.213834,0.218029,0.222313999999999,0.22672599999999998,0.231378,0.23638699999999999
"IIASA-WiC POP 2023","SSP4","Guyana","Population","million",0.7918449999999999,0.8127199999999991,0.8321500000000011,0.846424,0.8545019999999991,0.8542529999999999,0.849692999999999,0.843568999999999,0.836577999999998,0.831052999999999,0.8266380000000001,0.823237,0.8212800000000001,0.8213889999999999,0.823847,0.828762,0.8363309999999999
"IIASA-WiC POP 2023","SSP4","Hong Kong","Population","million",7.501908,7.524203999999989,7.515506,7.47064700000001,7.400177,7.318827000000001,7.24051200000001,7.141957,7.025600000000001,6.885972,6.733127,6.567334,6.382693000000001,6.180575,5.963519000000002,5.734062,5.490405
"IIASA-WiC POP 2023","SSP4","Honduras","Population","million",10.041782999999999,10.882296,11.756874,12.606843000000001,13.394478,14.077909,14.709812,15.305781999999999,15.862753000000001,16.364665000000002,16.800527,17.179371,17.516993,17.834839,18.146566,18.462902999999997,18.788969
"IIASA-WiC POP 2023","SSP4","Croatia","Population","million",4.114644,3.972547,3.826024,3.68035,3.534585,3.395871,3.265599,3.143521,3.029406,2.922052,2.8185789999999997,2.716698,2.616518,2.518693,2.423285,2.3283620000000003,2.23186
"IIASA-WiC POP 2023","SSP4","Haiti","Population","million",11.234504999999999,12.081751,12.969231,13.851893,14.699910000000001,15.472957000000001,16.132969,16.661114,17.103947,17.497805,17.855888,18.177555,18.459648,18.709139,18.936923,19.157142,19.37974
"IIASA-WiC POP 2023","SSP4","Hungary","Population","million",9.77012300000001,9.570559,9.35496,9.105141,8.83282300000001,8.56198,8.299982,8.039104,7.767183,7.470731,7.155237,6.83466300000001,6.522222,6.219294,5.917993000000001,5.617415,5.317543
"IIASA-WiC POP 2023","SSP4","Indonesia","Population","million",270.825846,281.50016600000004,292.867104,302.930656,311.395576,317.78000099999997,322.421631,326.219773,329.384248,331.890334,333.819599,335.275971,336.392843,337.309111,338.139298,338.995339,339.986637
"IIASA-WiC POP 2023","SSP4","India","Population","million",1389.966394,1450.8192080000001,1517.6749439999999,1579.093858,1633.11499,1674.7642090000002,1706.477412,1734.274643,1759.309459,1778.878491,1792.7384680000002,1800.437815,1804.57946,1808.6143230000002,1814.871075,1823.350286,1833.6433200000001
"IIASA-WiC POP 2023","SSP4","Ireland","Population","million",4.925076,5.111194999999999,5.229333,5.33959300000001,5.443176999999999,5.5458359999999995,5.640377000000001,5.704979000000001,5.737876,5.7400269999999995,5.718688,5.680415,5.63184799999999,5.575756999999999,5.506735,5.413974,5.289589
"IIASA-WiC POP 2023","SSP4","Iran","Population","million",86.990161,90.44755100000009,93.4422340000001,95.6212770000001,97.110201,98.1222470000001,98.615762,98.490995,97.594957,95.95886899999991,93.671721,90.80277099999991,87.508101,84.02968700000001,80.609012,77.328116,74.0737190000001
"IIASA-WiC POP 2023","SSP4","Iraq","Population","million",42.042956,47.30931700000001,52.980866999999996,59.05588,65.564363,72.0501800000001,78.413683,84.7560109999999,90.986153,96.8420610000001,102.345777,107.68483400000001,112.91438000000001,117.985523,122.833078,127.425058,131.805125
"IIASA-WiC POP 2023","SSP4","Iceland","Population","million",0.36433000000000004,0.375425,0.38373700000000005,0.390065,0.39425699999999997,0.397262,0.39943900000000004,0.40012699999999995,0.39956400000000003,0.39790800000000004,0.395094,0.39098700000000003,0.385472,0.37837000000000004,0.369736,0.36003799999999997,0.349995
"IIASA-WiC POP 2023","SSP4","Israel","Population","million",8.685595,9.334546000000001,9.93966499999999,10.503737,11.042209999999999,11.58235,12.104411,12.585484000000001,13.007163,13.37325,13.689896000000001,13.966458000000001,14.20585,14.405215,14.558101,14.659561,14.707783
"IIASA-WiC POP 2023","SSP4","Italy","Population","million",59.639898,58.830674,57.893049,56.935731000000004,55.943896,54.951485999999996,53.919031000000004,52.66459,51.204336000000005,49.591604000000004,47.977341,46.472986,45.098756,43.776561,42.39296,40.874547,39.19411
"IIASA-WiC POP 2023","SSP4","Jamaica","Population","million",2.814476,2.842934,2.875267,2.895377,2.90048,2.885547,2.8573809999999993,2.8205270000000002,2.779353,2.7380999999999993,2.693752,2.647717,2.602976,2.564337,2.5357190000000003,2.518258,2.510253999999999
"IIASA-WiC POP 2023","SSP4","Jordan","Population","million",10.817082000000001,11.943502,13.122165,14.328876000000001,15.530785,16.656417,17.644344,18.523875,19.306854,20.030822,20.708632,21.335613000000002,21.878508999999998,22.34928,22.757842,23.122892,23.457702
"IIASA-WiC POP 2023","SSP4","Japan","Population","million",125.542768,122.268661,118.742942,114.860018,110.7032,106.508306,102.422092,98.451544,94.42004200000001,90.14792600000001,85.61689100000001,81.010163,76.6240109999999,72.55004799999999,68.680128,64.86426,61.00197
"IIASA-WiC POP 2023","SSP4","Kazakhstan","Population","million",18.861057000000002,19.877418000000002,20.884554,21.854878,22.855911,23.833434,24.768616,25.611615,26.316284,26.946287,27.574677,28.23962,28.946389,29.667499,30.376184000000002,31.056138999999998,31.71395
"IIASA-WiC POP 2023","SSP4","Kenya","Population","million",51.460216,56.93761,62.766929,68.90848299999999,75.139875,81.0980760000001,86.865814,92.298386,97.5296230000001,102.130245,106.085555,109.519895,112.686313,115.67067999999999,118.438654,120.87914599999999,122.94977899999999
"IIASA-WiC POP 2023","SSP4","Kyrgyzstan","Population","million",6.372332999999999,6.928542,7.462099,7.990680000000011,8.54104100000001,9.083596,9.586258,10.039137,10.440879,10.799496,11.141864,11.479700000000001,11.81203,12.143607,12.459412,12.762915999999999,13.057322000000001
"IIASA-WiC POP 2023","SSP4","Cambodia","Population","million",16.296273,17.364403,18.385417,19.346388,20.219413,20.913426,21.505328000000002,22.053953000000003,22.571206,23.016291000000002,23.362049,23.627605,23.855939,24.071901999999998,24.268801,24.437685000000002,24.592792000000003
"IIASA-WiC POP 2023","SSP4","Kiribati","Population","million",0.12525799999999998,0.13692000000000001,0.148068999999999,0.158349,0.168261,0.17799600000000002,0.18695199999999998,0.194712,0.200755,0.20546299999999998,0.20960800000000002,0.213727,0.217803,0.221659,0.22478499999999998,0.22725599999999999,0.229419999999999
"IIASA-WiC POP 2023","SSP4","South Korea","Population","million",51.858125,51.43339100000001,50.773034,49.829993,48.526659,46.93699,45.1561739999999,43.004110000000004,40.562830000000005,38.038796000000005,35.563313,33.176970000000004,30.877669,28.677855,26.545740000000002,24.469023,22.509152999999998
"IIASA-WiC POP 2023","SSP4","Kuwait","Population","million",4.468361,4.747843,4.9989830000000115,5.230139,5.446415,5.626977,5.75978,5.840693,5.884041,5.899874,5.920381000000001,5.9636759999999995,6.03057100000001,6.105031,6.163703000000001,6.193997,6.194189000000001
"IIASA-WiC POP 2023","SSP4","Laos","Population","million",7.265649000000001,7.805321,8.33275400000001,8.83491800000001,9.303496000000019,9.699785000000011,10.036592,10.341426,10.622829,10.872292999999999,11.091638000000001,11.292084000000001,11.490815000000001,11.697447,11.920954,12.158864,12.408634000000001
"IIASA-WiC POP 2023","SSP4","Lebanon","Population","million",5.694528,5.96077300000001,6.303282,6.64225,6.964787999999999,7.246931,7.486706,7.694031,7.896635000000001,8.094877,8.287456,8.457046,8.60165500000001,8.718482,8.81569300000001,8.903703,8.990219
"IIASA-WiC POP 2023","SSP4","Liberia","Population","million",5.034186,5.662771,6.33670100000001,7.062425,7.820773,8.564061,9.279338000000012,9.979794,10.647886000000002,11.28338,11.844412,12.330858000000001,12.742311,13.10355,13.421465000000001,13.701391,13.941791
"IIASA-WiC POP 2023","SSP4","Libya","Population","million",6.61202,7.070882,7.548029,8.039423,8.551869,9.02471499999999,9.422301,9.753236999999999,10.05668,10.360741,10.676148999999999,11.001182000000002,11.31301,11.599554,11.866705,12.126939,12.386130999999999
"IIASA-WiC POP 2023","SSP4","Saint Lucia","Population","million",0.17891800000000002,0.18119900000000003,0.18419300000000002,0.18643700000000002,0.187727,0.18786799999999998,0.187432,0.186775,0.186078,0.185273,0.184254,0.18309,0.18194300000000002,0.18101199999999998,0.18052500000000002,0.180544999999999,0.18098699999999998
"IIASA-WiC POP 2023","SSP4","Sri Lanka","Population","million",21.683158,22.274759,22.779894000000002,23.234381000000003,23.643963,23.930725,24.114955000000002,24.250456999999997,24.38804,24.537426,24.701983000000002,24.851923,25.000743,25.167104,25.350296999999998,25.557615000000002,25.793911
"IIASA-WiC POP 2023","SSP4","Lesotho","Population","million",2.239604,2.34464,2.432096,2.521083,2.608994,2.6851000000000003,2.752487,2.8062240000000003,2.845275,2.8680719999999997,2.884215,2.8972890000000002,2.906761,2.911875,2.913288,2.911912,2.909127
"IIASA-WiC POP 2023","SSP4","Lithuania","Population","million",2.835902,2.719442,2.567832,2.422371999999999,2.283823,2.157757,2.040728,1.9273159999999998,1.817962,1.718426,1.628953,1.548157,1.474815,1.406723,1.342965999999999,1.283642,1.228121
"IIASA-WiC POP 2023","SSP4","Luxembourg","Population","million",0.626072,0.6536949999999999,0.672261999999999,0.688093,0.7016530000000011,0.714731,0.727819,0.7381059999999999,0.7453350000000001,0.747939,0.7464079999999991,0.7411159999999991,0.732366,0.720148999999999,0.7044059999999991,0.685331000000001,0.6632009999999999
"IIASA-WiC POP 2023","SSP4","Latvia","Population","million",1.907241,1.832177,1.724731,1.6254,1.537038,1.460292999999999,1.391773,1.327757,1.267553,1.211894,1.160194,1.112039,1.066628999999999,1.023392,0.982108,0.942046,0.901227
"IIASA-WiC POP 2023","SSP4","Macao","Population","million",0.6700170000000001,0.697454,0.71972,0.7370950000000001,0.750927,0.7627590000000001,0.772892999999999,0.7785080000000001,0.780297,0.776871,0.769404,0.7576010000000011,0.7403929999999991,0.7170719999999999,0.688674999999999,0.6573169999999999,0.6242500000000001
"IIASA-WiC POP 2023","SSP4","Morocco","Population","million",36.488841,38.552608,40.488597999999996,42.299295,43.932983,45.272135999999996,46.408351,47.4410809999999,48.39479600000001,49.281352,50.088797,50.849128,51.572508999999904,52.315601,53.086764,53.887386,54.714373
"IIASA-WiC POP 2023","SSP4","Moldova","Population","million",3.095022,3.046235,2.9068389999999997,2.761568,2.62423,2.5007010000000003,2.3858539999999993,2.271857,2.157308,2.046291999999999,1.9391969999999992,1.8370989999999998,1.740972999999999,1.6520160000000002,1.570408,1.49401,1.419349
"IIASA-WiC POP 2023","SSP4","Madagascar","Population","million",27.879129000000002,31.577923,35.712267999999995,40.131254999999996,44.777182,49.53834,54.409993,59.322033000000005,64.299873,69.11603099999991,73.66448,77.950996,82.0699069999999,86.1169119999999,90.063789,93.851097,97.4406500000001
